iter	MAE
1506	0.08242400539
1507	0.08240787383
1508	0.08239443048
1509	0.08237351739
1510	0.08234976044
1511	0.08232946838
1512	0.08232323055
1513	0.08230998299
1514	0.08229132916
1515	0.08227124253
1516	0.08226550811
1517	0.08225090854
1518	0.08221461825
1519	0.08220205277
1520	0.08218525271
1521	0.08216644316
1522	0.08215710907
1523	0.08213264243
1524	0.08211542515
1525	0.08209494586
1526	0.08207014324
1527	0.08204707464
1528	0.08203738383
1529	0.08201298212
1530	0.08200147567
1531	0.08198262775
1532	0.08195352541
1533	0.08194171491
1534	0.08192489882
1535	0.08190933873
1536	0.08190290948
1537	0.08188188975
1538	0.08187007685
1539	0.0818502923
1540	0.0818395026
1541	0.08181940915
1542	0.08180252485
1543	0.08179817478
1544	0.08177875514
1545	0.08176288424
1546	0.08175512557
1547	0.0817297455
1548	0.08170944187
1549	0.08170405767
1550	0.08168119512
1551	0.08166046775
1552	0.08165248559
1553	0.08164301545
1554	0.08163003628
1555	0.08159192332
1556	0.08158278547
1557	0.08156834068
1558	0.08155651429
1559	0.08154567492
1560	0.08153199899
1561	0.08152206203
1562	0.08149595852
1563	0.08147962779
1564	0.08146709761
1565	0.08144353121
1566	0.08142996614
1567	0.08142022002
1568	0.08139714693
1569	0.08138431238
1570	0.08135817085
1571	0.08134632574
1572	0.08133850936
1573	0.08132619496
1574	0.08130741909
1575	0.08128833882
1576	0.0812657471
1577	0.08124873843
1578	0.08123901871
1579	0.08121965381
1580	0.08121594672
1581	0.08119288545
1582	0.08117550541
1583	0.08116520437
1584	0.08115630073
1585	0.08114982986
1586	0.08112939077
1587	0.08111834838
1588	0.08109464594
1589	0.08108559122
1590	0.08106912227
1591	0.08104617326
1592	0.08103426828
1593	0.08101352248
1594	0.08100347965
1595	0.0809971611
1596	0.08097023919
1597	0.08096299689
1598	0.08095911224
1599	0.08094798671
1600	0.08093838714
1601	0.0809294019
1602	0.08091815335
1603	0.08090785442
1604	0.08088043529
1605	0.08084643307
1606	0.08083105754
1607	0.08082322103
1608	0.08080710318
1609	0.08079655916
1610	0.08077184524
1611	0.08075762838
1612	0.0807500898
1613	0.08074595803
1614	0.08073725848
1615	0.08072044453
1616	0.08070358414
1617	0.08068878664
1618	0.08068166666
1619	0.08066310749
1620	0.08064626685
1621	0.08063673929
1622	0.08061950257
1623	0.08060263585
1624	0.08059541085
1625	0.08057895331
1626	0.08056489336
1627	0.08054062347
1628	0.08052788979
1629	0.08051243551
1630	0.08050450615
1631	0.08048234217
1632	0.08047833625
1633	0.0804595278
1634	0.08041818464
1635	0.08040991518
1636	0.08040352345
1637	0.08039416283
1638	0.08038449974
1639	0.08036861211
1640	0.08036450267
1641	0.08035437008
1642	0.08034482678
1643	0.08032093602
1644	0.08029858009
1645	0.08028594702
1646	0.08027893726
1647	0.08026725582
1648	0.08025315662
1649	0.08023143343
1650	0.08022370912
1651	0.08021032491
1652	0.08019982315
1653	0.08019409508
1654	0.08017888045
1655	0.080173243
1656	0.08014662829
1657	0.08013613015
1658	0.08011841622
1659	0.08010200558
1660	0.08008416666
1661	0.08006240905
1662	0.08005047665
1663	0.08003987378
1664	0.08002855786
1665	0.08002331696
1666	0.08000099465
1667	0.07999190721
1668	0.07997878685
1669	0.07996047573
1670	0.07995112513
1671	0.07994542693
1672	0.07993455692
1673	0.07992505938
1674	0.07992031687
1675	0.07990413474
1676	0.07989140907
1677	0.07987307668
1678	0.07985886705
1679	0.0798513475
1680	0.07983693666
1681	0.07982832541
1682	0.07980368388
1683	0.07979222259
1684	0.07977334547
1685	0.0797688054
1686	0.0797643257
1687	0.07974060372
1688	0.07973689209
1689	0.07971992121
1690	0.0797149271
1691	0.07970186275
1692	0.07968289051
1693	0.07967144733
1694	0.0796578306
1695	0.07965297051
1696	0.07964961225
1697	0.07961934668
1698	0.07960373266
1699	0.07958937603
1700	0.07958265686
1701	0.07957505452
1702	0.07955097693
1703	0.07954393135
1704	0.07953228975
1705	0.07951215195
1706	0.07950706355
1707	0.07948481613
1708	0.07945113277
1709	0.07944415381
1710	0.07943616837
1711	0.0794283985
1712	0.07941032285
1713	0.07940927849
1714	0.07939420284
1715	0.07938571355
1716	0.07938082015
1717	0.07936633743
1718	0.07934217184
1719	0.07933770635
1720	0.07932392883
1721	0.07932128363
1722	0.07931397407
1723	0.07930311143
1724	0.07928658893
1725	0.07926908565
1726	0.07924730132
1727	0.07924556085
1728	0.07923121559
1729	0.07920906695
1730	0.07918601112
1731	0.07917019249
1732	0.07916273687
1733	0.07913462033
1734	0.07912849135
1735	0.07911909577
1736	0.07910561174
1737	0.07908942213
1738	0.07907419856
1739	0.07906798581
1740	0.07906027248
1741	0.07904674969
1742	0.07902995046
1743	0.0790190672
1744	0.07900594572
1745	0.07899070812
1746	0.07897841773
1747	0.07896779178
1748	0.07895769906
1749	0.07892843754
1750	0.07889867551
1751	0.07888170224
1752	0.0788727909
1753	0.07885025424
1754	0.07884427855
1755	0.07883989861
1756	0.07882433241
1757	0.07881843439
1758	0.07878248942
1759	0.07877711501
1760	0.07876066327
1761	0.07874732455
1762	0.07871911498
1763	0.07870243804
1764	0.07869652207
1765	0.078681914
1766	0.0786642483
1767	0.07865777099
1768	0.07864052553
1769	0.07862400515
1770	0.07859527647
1771	0.07858489239
1772	0.07856087946
1773	0.07854411567
1774	0.07852821896
1775	0.07851815797
1776	0.07849592447
1777	0.07847792532
1778	0.07845834318
1779	0.07844515842
1780	0.07843195903
1781	0.07842371906
1782	0.07841024811
1783	0.07839283811
1784	0.07838056171
1785	0.0783697513
1786	0.07835165733
1787	0.07833786477
1788	0.07832376812
1789	0.07829738822
1790	0.0782921066
1791	0.07828448065
1792	0.07826205942
1793	0.07824649516
1794	0.07823180204
1795	0.07821199737
1796	0.0781913266
1797	0.0781801906
1798	0.07817184478
1799	0.07815900159
1800	0.07813595688
1801	0.07813008649
1802	0.07812213383
1803	0.07810501173
1804	0.07809991478
1805	0.07809096994
1806	0.07808326424
1807	0.07807153393
1808	0.07806728635
1809	0.07802919199
1810	0.07802017545
1811	0.07800808539
1812	0.0779963043
1813	0.07798925708
1814	0.07797694223
1815	0.07796235704
1816	0.07795361885
1817	0.07794421263
1818	0.07794044936
1819	0.07793452522
1820	0.07792227461
1821	0.07791194389
1822	0.07790349147
1823	0.07789373333
1824	0.07787808401
1825	0.07787036041
1826	0.07786016564
1827	0.07785404919
1828	0.07784480097
1829	0.07782830828
1830	0.07782696637
1831	0.07782205591
1832	0.07781276076
1833	0.07780168364
1834	0.07778246791
1835	0.07777606301
1836	0.07777146693
1837	0.07776710433
1838	0.07776047288
1839	0.07775736961
1840	0.07773717537
1841	0.07772515139
1842	0.07771835384
1843	0.07770982505
1844	0.07769437092
1845	0.07768065138
1846	0.07766858022
1847	0.07765799889
1848	0.07763149751
1849	0.07762663458
1850	0.07762174378
1851	0.07761247315
1852	0.07760719225
1853	0.07759680366
1854	0.07758842815
1855	0.07758138401
1856	0.07756608261
1857	0.07755623648
1858	0.07754303171
1859	0.07753248668
1860	0.0775188721
1861	0.07751044798
1862	0.07749714934
1863	0.07748334214
1864	0.07746614257
1865	0.07746019827
1866	0.07744800659
1867	0.07744503583
1868	0.07742125518
1869	0.0774063615
1870	0.07739233663
1871	0.07738353902
1872	0.07734487213
1873	0.07733660251
1874	0.07732606936
1875	0.07731237964
1876	0.07730831494
1877	0.07729950241
1878	0.07727990333
1879	0.077271083
1880	0.07726761911
1881	0.07725332064
1882	0.07722403703
1883	0.0772182386
1884	0.07720511296
1885	0.07719929347
1886	0.07718866042
1887	0.07717668522
1888	0.0771736482
1889	0.07717014824
1890	0.07715238498
1891	0.07714855624
1892	0.07713745467
1893	0.07713046196
1894	0.07712690725
1895	0.077118924
1896	0.07711151506
1897	0.07710764907
1898	0.07710114134
1899	0.07709205876
1900	0.07708159425
1901	0.07707519943
1902	0.07706328934
1903	0.07705039562
1904	0.07704532603
1905	0.07703638391
1906	0.07703063263
1907	0.07702492977
1908	0.07702188269
1909	0.07701248721
1910	0.07700822421
1911	0.07699982176
1912	0.0769801452
1913	0.07696930674
1914	0.07695843986
1915	0.07695464279
1916	0.07692498004
1917	0.0769111491
1918	0.07690936425
1919	0.07690095123
1920	0.07689522368
1921	0.0768798659
1922	0.07687614245
1923	0.07686708159
1924	0.07684928274
1925	0.07683704464
1926	0.07683023826
1927	0.07679915546
1928	0.07679340645
1929	0.07678542925
1930	0.07677699543
1931	0.07675976004
1932	0.07675833906
1933	0.07675201408
1934	0.07674771915
1935	0.07672982541
1936	0.07672457106
1937	0.0767213663
1938	0.0766944808
1939	0.07668139555
1940	0.07667382151
1941	0.07666922614
1942	0.07665799048
1943	0.07665520939
1944	0.07665063681
1945	0.07664163269
1946	0.0766335279
1947	0.07662399461
1948	0.0766189077
1949	0.07661120813
1950	0.07660496913
1951	0.07659617725
1952	0.07658361855
1953	0.07657692516
1954	0.07657041716
1955	0.07656280316
1956	0.07655024243
1957	0.07654386529
1958	0.07652931083
1959	0.07651816286
1960	0.07651488088
1961	0.07650723159
1962	0.07649961602
1963	0.07648454288
1964	0.07647994181
1965	0.07646376802
1966	0.07645985653
1967	0.07645154619
1968	0.07644412608
1969	0.07642627252
1970	0.07640696561
1971	0.07639383974
1972	0.07638512878
1973	0.07636977257
1974	0.07635297189
1975	0.0763380508
1976	0.0763241733
1977	0.07631945721
1978	0.07631117995
1979	0.07629564504
1980	0.07627887292
1981	0.07627318234
1982	0.07627053844
1983	0.07625651138
1984	0.07624938793
1985	0.07624369455
1986	0.07622784741
1987	0.07622407655
1988	0.07621960525
1989	0.07621386843
1990	0.0762071974
1991	0.0761984224
1992	0.0761909441
1993	0.0761781252
1994	0.07617080089
1995	0.07616011143
1996	0.07613884198
1997	0.07612838191
1998	0.07611676718
1999	0.07609613967
2000	0.07608531935
2001	0.07608272207
2002	0.07607407713
2003	0.07606690084
2004	0.07606294692
2005	0.07604476761
2006	0.0760401879
2007	0.07603484108
2008	0.07601752099
2009	0.07600303309
2010	0.07598365778
2011	0.07597622863
2012	0.07596613574
2013	0.0759550065
2014	0.07593654457
2015	0.07593109201
2016	0.07590777753
2017	0.07590260306
2018	0.07589849953
2019	0.07587833176
2020	0.07587676873
2021	0.07586018082
2022	0.07585516678
2023	0.07584141946
2024	0.07582694388
2025	0.07582005582
2026	0.07580632813
2027	0.07579701837
2028	0.07578850076
2029	0.07578461769
2030	0.07577686624
2031	0.07577121927
2032	0.07576032975
2033	0.07575495933
2034	0.0757442541
2035	0.07572958357
2036	0.07571215369
2037	0.0757075225
2038	0.07570519954
2039	0.07569226129
2040	0.07569001301
2041	0.07568539792
2042	0.07567441523
2043	0.0756467853
2044	0.07563708921
2045	0.07562682898
2046	0.07561921769
2047	0.07561691604
2048	0.07560042866
2049	0.07559445385
2050	0.07558262019
2051	0.07556966809
2052	0.07555307314
2053	0.0755218882
2054	0.07551020864
2055	0.07549865757
2056	0.07546785659
2057	0.07545890315
2058	0.07545547747
2059	0.07545214619
2060	0.07544475801
2061	0.07544098752
2062	0.07543379846
2063	0.07542175916
2064	0.07541342772
2065	0.07540602434
2066	0.07539752383
2067	0.07537444806
2068	0.07537153426
2069	0.07536133098
2070	0.07535675292
2071	0.07534390614
2072	0.07532844038
2073	0.07532581569
2074	0.0753113576
2075	0.0753077557
2076	0.07529474741
2077	0.07527914344
2078	0.07526164654
2079	0.07525722232
2080	0.07524909738
2081	0.0752433493
2082	0.07522927658
2083	0.07520849196
2084	0.07520106476
2085	0.07516950975
2086	0.07514841561
2087	0.07512408599
2088	0.07511986942
2089	0.0751129957
2090	0.07510873164
2091	0.07507091314
2092	0.07506172696
2093	0.07504896925
2094	0.07504054799
2095	0.07503721128
2096	0.07502149304
2097	0.0750175694
2098	0.07501265073
2099	0.07500316782
2100	0.07499161996
2101	0.07498610084
2102	0.07497236528
2103	0.07496111422
2104	0.07495377337
2105	0.07493027221
2106	0.07492524427
2107	0.07491685397
2108	0.07490651906
2109	0.07488777346
2110	0.0748854517
2111	0.07488351731
2112	0.07486840349
2113	0.0748633726
2114	0.07485567059
2115	0.07484159228
2116	0.07483561984
2117	0.07482606178
2118	0.07481785749
2119	0.07480905999
2120	0.07479950494
2121	0.07478960075
2122	0.07478726279
2123	0.07477957173
2124	0.07476587082
2125	0.07476417723
2126	0.07475720296
2127	0.07474669438
2128	0.07473153688
2129	0.07472598625
2130	0.07472153539
2131	0.07471011155
2132	0.07470297981
2133	0.07469619973
2134	0.07467533957
2135	0.0746686246
2136	0.07464839152
2137	0.07462365952
2138	0.07461071392
2139	0.07460505117
2140	0.07459107953
2141	0.07458018931
2142	0.07456409688
2143	0.07454467821
2144	0.07452712015
2145	0.07450414848
2146	0.07449008868
2147	0.07448139811
2148	0.07444742739
2149	0.07444026375
2150	0.07443538551
2151	0.07439586355
2152	0.07438484052
2153	0.07438072191
2154	0.07437536568
2155	0.07437271068
2156	0.07436675862
2157	0.07436254422
2158	0.07436145845
2159	0.07434144342
2160	0.07432591667
2161	0.07430629318
2162	0.07429086251
2163	0.07427686757
2164	0.07426161875
2165	0.07425074605
2166	0.07424734565
2167	0.07423429378
2168	0.07420698857
2169	0.07420353092
2170	0.07418300973
2171	0.07417549059
2172	0.07415751242
2173	0.07412761081
2174	0.0741140663
2175	0.07410619357
2176	0.0740860569
2177	0.07407846107
2178	0.07406445746
2179	0.07405826142
2180	0.0740438813
2181	0.07403556521
2182	0.07403043621
2183	0.0740247669
2184	0.07400368928
2185	0.07399718653
2186	0.07398626186
2187	0.07398580857
2188	0.07398346426
2189	0.07397247476
2190	0.07395763292
2191	0.07394845705
2192	0.07393920171
2193	0.07393243468
2194	0.0739318344
2195	0.07393106109
2196	0.07390529391
2197	0.07390009976
2198	0.07389672745
2199	0.07388621812
2200	0.07386107598
2201	0.07385946744
2202	0.07384626711
2203	0.07384559773
2204	0.07383104728
2205	0.07382020509
2206	0.07381727848
2207	0.07381198246
2208	0.07380654495
2209	0.07379752951
2210	0.07379540429
2211	0.07377218714
2212	0.07377015148
2213	0.07376316875
2214	0.07374336507
2215	0.07373381328
2216	0.0737310202
2217	0.07372464184
2218	0.07371445922
2219	0.07369830022
2220	0.07369481646
2221	0.07368842677
2222	0.07368257943
2223	0.07367762789
2224	0.0736717921
2225	0.07366046272
2226	0.07365518078
2227	0.07364579826
2228	0.07363899646
2229	0.07362141705
2230	0.07360934341
2231	0.07360137006
2232	0.07359777438
2233	0.07359146016
2234	0.07358291074
2235	0.07358113334
2236	0.07357211977
2237	0.07355609267
2238	0.0735390994
2239	0.07352693781
2240	0.07352049799
2241	0.07350907417
2242	0.07350413536
2243	0.07350075968
2244	0.07349649921
2245	0.07349355345
2246	0.07348550555
2247	0.07347623145
2248	0.07346914993
2249	0.07343741136
2250	0.07342480704
2251	0.07341865991
2252	0.0733872696
2253	0.07338523364
2254	0.0733762952
2255	0.07337325342
2256	0.07335922401
2257	0.0733539324
2258	0.07334757399
2259	0.07334142221
2260	0.07333610029
2261	0.07332409375
2262	0.07330626887
2263	0.07329828995
2264	0.07329012185
2265	0.07328564971
2266	0.07327832463
2267	0.07326095005
2268	0.07324565988
2269	0.07322352218
2270	0.07321098543
2271	0.07319691405
2272	0.07317707288
2273	0.07317054152
2274	0.07315647512
2275	0.07315071308
2276	0.0731373958
2277	0.073118178
2278	0.07311058429
2279	0.07309906601
2280	0.07308974275
2281	0.07308524368
2282	0.07307285773
2283	0.07305729601
2284	0.07304606146
2285	0.07303765834
2286	0.07302120721
2287	0.07302012905
2288	0.0730159167
2289	0.07301035085
2290	0.07300591444
2291	0.07300476837
2292	0.07299597521
2293	0.07298598422
2294	0.07297361804
2295	0.07297011307
2296	0.07296737161
2297	0.07295751831
2298	0.0729528249
2299	0.0729273285
2300	0.07291890152
2301	0.07289727041
2302	0.07289052138
2303	0.07287853127
2304	0.07287368096
2305	0.07286295708
2306	0.07285626121
2307	0.07284956948
2308	0.07284330933
2309	0.07283178671
2310	0.07282606353
2311	0.07282151327
2312	0.07281396584
2313	0.07280590606
2314	0.07279960738
2315	0.07278934708
2316	0.07277838723
2317	0.07277432318
2318	0.07276749414
2319	0.07275413419
2320	0.07274550872
2321	0.07273767951
2322	0.0727338054
2323	0.0727226749
2324	0.07271272353
2325	0.07270492682
2326	0.07269373793
2327	0.07268805319
2328	0.07268087645
2329	0.07266994815
2330	0.07266409815
2331	0.07265922425
2332	0.07265040236
2333	0.07263738987
2334	0.07263114445
2335	0.07261087806
2336	0.07260423317
2337	0.07259738731
2338	0.07258491294
2339	0.07257904788
2340	0.07256907235
2341	0.07256631406
2342	0.07256044504
2343	0.07254192898
2344	0.07253177497
2345	0.07252260862
2346	0.07250341733
2347	0.07250198555
2348	0.07249966172
2349	0.0724886863
2350	0.07248655288
2351	0.07247735912
2352	0.07246502818
2353	0.07244548595
2354	0.0724372002
2355	0.07242431275
2356	0.0724155012
2357	0.07241173912
2358	0.07239722369
2359	0.07239347122
2360	0.07238241587
2361	0.07237344751
2362	0.07236705743
2363	0.07236309282
2364	0.07235567628
2365	0.0723454271
2366	0.07233635779
2367	0.07233586411
2368	0.07231824705
2369	0.07230305061
2370	0.07229998678
2371	0.07226891297
2372	0.07225984996
2373	0.07223462436
2374	0.07222090181
2375	0.0722094711
2376	0.07219819872
2377	0.07217954758
2378	0.07216648133
2379	0.07216110778
2380	0.0721536193
2381	0.07214904778
2382	0.0721431596
2383	0.07213527316
2384	0.07212201264
2385	0.07211532607
2386	0.07210994051
2387	0.07210200256
2388	0.07209721442
2389	0.07208268824
2390	0.07205981776
2391	0.07204719554
2392	0.07204624242
2393	0.07203958444
2394	0.0720294707
2395	0.07202013572
2396	0.072009783
2397	0.0719947246
2398	0.07199033756
2399	0.07198643792
2400	0.07198511436
2401	0.07198088456
2402	0.07197084276
2403	0.07196268461
2404	0.07195194026
2405	0.07193201202
2406	0.07192839593
2407	0.07192560916
2408	0.07191476803
2409	0.07190875704
2410	0.07189539021
2411	0.07189114058
2412	0.07188195945
2413	0.07187580994
2414	0.07187120181
2415	0.07184696053
2416	0.07183112317
2417	0.07182351401
2418	0.07179594229
2419	0.07178597407
2420	0.07177518134
2421	0.0717680361
2422	0.07174936633
2423	0.07173479241
2424	0.07171527455
2425	0.07170981309
2426	0.07170616295
2427	0.07170032601
2428	0.07169201569
2429	0.07168257594
2430	0.07167109837
2431	0.07166350373
2432	0.07165511971
2433	0.07164855205
2434	0.07164336234
2435	0.07163891777
2436	0.07163375719
2437	0.0716281794
2438	0.07161518041
2439	0.07159293533
2440	0.07158773005
2441	0.07157775778
2442	0.07156338701
2443	0.07155449125
2444	0.07154185278
2445	0.07152621564
2446	0.07151384854
2447	0.0715050379
2448	0.07149953175
2449	0.07148962708
2450	0.07148243716
2451	0.07146769339
2452	0.07146286471
2453	0.0714476389
2454	0.07144373814
2455	0.07143522109
2456	0.07142649563
2457	0.07141454647
2458	0.07140786782
2459	0.07140685116
2460	0.07140354746
2461	0.07139428173
2462	0.07138978036
2463	0.07137925051
2464	0.07136543531
2465	0.07135982169
2466	0.07133755997
2467	0.07131349228
2468	0.07130541441
2469	0.07129773888
2470	0.07129422897
2471	0.07128491486
2472	0.07127746968
2473	0.07126959677
2474	0.07126201919
2475	0.0712546427
2476	0.07123731997
2477	0.07122014864
2478	0.0712167056
2479	0.07121542148
2480	0.07121011817
2481	0.0712048349
2482	0.07119606213
2483	0.07119188875
2484	0.07118716345
2485	0.07118226993
2486	0.07117325581
2487	0.0711555384
2488	0.07114869978
2489	0.07114168473
2490	0.07113473941
2491	0.07111804714
2492	0.07110425676
2493	0.07108653971
2494	0.07107646733
2495	0.07106648243
2496	0.07105863056
2497	0.07103264041
2498	0.07103078055
2499	0.07102089577
2500	0.07101139036
2501	0.07100048147
2502	0.07097732889
2503	0.07096729639
2504	0.07095825704
2505	0.07094457789
2506	0.0709264136
2507	0.07092211373
2508	0.07090343036
2509	0.07089438986
2510	0.07089222212
2511	0.07088880697
2512	0.07088047957
2513	0.07087046367
2514	0.070864423
2515	0.07085605578
2516	0.07084537129
2517	0.07083171392
2518	0.07082919304
2519	0.07082271479
2520	0.0708180683
2521	0.07081633178
2522	0.07080943383
2523	0.07080435078
2524	0.07080270405
2525	0.07080205469
2526	0.07079237816
2527	0.07079061451
2528	0.0707895784
2529	0.07078863838
2530	0.07077873475
2531	0.07076356996
2532	0.07074962244
2533	0.07073908576
2534	0.0707325061
2535	0.07072455237
2536	0.0707171465
2537	0.07070889533
2538	0.07069382234
2539	0.07068325837
2540	0.07067490222
2541	0.07066177373
2542	0.07065057583
2543	0.07064959187
2544	0.07064558153
2545	0.07063928928
2546	0.07063314768
2547	0.07062892287
2548	0.0706129048
2549	0.07060519369
2550	0.07059811208
2551	0.07059238974
2552	0.07056574275
2553	0.070559378
2554	0.07054146858
2555	0.07052748746
2556	0.07052131087
2557	0.07051688627
2558	0.07050906109
2559	0.07046031406
2560	0.07045257456
2561	0.07043820815
2562	0.07042428611
2563	0.07041789947
2564	0.07041390153
2565	0.07040073241
2566	0.07038819013
2567	0.07038232665
2568	0.07036801067
2569	0.07036206804
2570	0.0703546797
2571	0.07034943398
2572	0.07034340574
2573	0.07033297407
2574	0.07032074366
2575	0.07031053156
2576	0.07030179229
2577	0.07029129757
2578	0.07028407521
2579	0.07027888347
2580	0.0702692875
2581	0.07026338938
2582	0.07026045312
2583	0.07025291883
2584	0.07024090619
2585	0.07023580902
2586	0.07022365023
2587	0.07021841409
2588	0.07021287609
2589	0.07019051939
2590	0.07018654845
2591	0.07017679255
2592	0.0701724882
2593	0.0701646428
2594	0.07015242824
2595	0.07013847498
2596	0.0701323934
2597	0.07012510085
2598	0.07011783572
2599	0.07011097964
2600	0.07010562329
2601	0.07009027648
2602	0.07008081668
2603	0.07007561793
2604	0.07006871284
2605	0.07006086558
2606	0.07005550315
2607	0.07005001052
2608	0.07004674918
2609	0.07002997829
2610	0.07002220445
2611	0.07001731116
2612	0.07001128683
2613	0.07000273731
2614	0.06999744224
2615	0.06999360574
2616	0.06997605707
2617	0.06997251723
2618	0.0699616081
2619	0.06995584319
2620	0.06995104259
2621	0.06993336725
2622	0.06991985102
2623	0.06988722303
2624	0.0698818674
2625	0.0698744179
2626	0.0698705604
2627	0.06986348566
2628	0.06985654788
2629	0.06983996632
2630	0.06982979459
2631	0.06981923565
2632	0.06981368431
2633	0.0698050402
2634	0.06979472459
2635	0.06978798615
2636	0.06978226007
2637	0.06977231646
2638	0.06976761543
2639	0.06976552106
2640	0.06976235165
2641	0.06975409124
2642	0.06973841845
2643	0.06973223273
2644	0.06971492301
2645	0.06969899636
2646	0.06968749105
2647	0.06968476872
2648	0.0696815179
2649	0.06967834858
2650	0.0696712987
2651	0.06966120366
2652	0.0696568931
